ProductTitle,ProductPrice,ProductImageLink,ProductLink
3-pack socks,399,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1248021005.html https://www2.hm.com/en_in/productpage.1248021005.html
4-pack cotton cycling shorts,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1277064003.html https://www2.hm.com/en_in/productpage.1277064003.html
Frill-trimmed bodysuit dress,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1218179011.html https://www2.hm.com/en_in/productpage.1218179011.html
10-pack socks,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0742911024.html https://www2.hm.com/en_in/productpage.0742911024.html
3-pack cotton bodysuits,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1088029002.html https://www2.hm.com/en_in/productpage.1088029002.html
5-pack cotton bodysuits,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0827318028.html https://www2.hm.com/en_in/productpage.0827318028.html
Patterned cotton sun hat,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1212125004.html https://www2.hm.com/en_in/productpage.1212125004.html
Cotton joggers,699,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1267628001.html https://www2.hm.com/en_in/productpage.1267628001.html
5-pack trainer socks,499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0943590019.html https://www2.hm.com/en_in/productpage.0943590019.html
Embroidery-detail seersucker dress,1799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1283486001.html https://www2.hm.com/en_in/productpage.1283486001.html
2-piece cotton set,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1160705012.html https://www2.hm.com/en_in/productpage.1160705012.html
6-piece jersey set,2199,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0865104017.html https://www2.hm.com/en_in/productpage.0865104017.html
2-piece velour set,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1239386001.html https://www2.hm.com/en_in/productpage.1239386001.html
Terry leggings,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0993809015.html https://www2.hm.com/en_in/productpage.0993809015.html
2-pack room-to-grow leggings,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1248709003.html https://www2.hm.com/en_in/productpage.1248709003.html
2-piece quilted jersey set,1499,https://image.hm.com/assets/hm/76/6e/766eec176cd9abda35b99b2d9428e3b2c69d6531.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1268655003.html https://www2.hm.com/en_in/productpage.1268655003.html
2-piece pointelle set,1999,https://image.hm.com/assets/hm/7f/be/7fbe5b21c1abab339c6ed00b70cc1b1f3c0568b3.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1284588002.html https://www2.hm.com/en_in/productpage.1284588002.html
Seersucker-skirt bodysuit dress,1999,https://image.hm.com/assets/hm/c3/76/c376b8aafcf9a8c3349560d34e5e4f4f4769ce0e.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1284603001.html https://www2.hm.com/en_in/productpage.1284603001.html
Terry-lined tights,799,https://image.hm.com/assets/hm/b6/af/b6affad404a32e62fae635e1547a99c2d3ea74f9.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1011070014.html https://www2.hm.com/en_in/productpage.1011070014.html
2-piece printed cotton set,1299,https://image.hm.com/assets/hm/4a/fa/4afab1a8c29f5f236d467dae0d457a71bd1097a9.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1281590001.html https://www2.hm.com/en_in/productpage.1281590001.html
Waffled cotton set,1499,https://image.hm.com/assets/hm/5e/5a/5e5ac6120d6cd03070ef9b34e35f2df19ff753c6.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1005036030.html https://www2.hm.com/en_in/productpage.1005036030.html
6-piece bodysuit and trousers set,2299,https://image.hm.com/assets/hm/9f/03/9f03f797bb37eda4cd86fbae8659733a2e5ed063.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1022957030.html https://www2.hm.com/en_in/productpage.1022957030.html
Printed envelope-neck bodysuit,399,https://image.hm.com/assets/hm/e3/8c/e38c18aa6ffa5b3f2b97832e851c57336e9bf330.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1265831010.html https://www2.hm.com/en_in/productpage.1265831010.html
Linen romper suit,1799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1260985004.html https://www2.hm.com/en_in/productpage.1260985004.html
5-pack knitted socks,499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1075329043.html https://www2.hm.com/en_in/productpage.1075329043.html
Cotton muslin romper suit,1999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1257023002.html https://www2.hm.com/en_in/productpage.1257023002.html
Cotton muslin romper suit,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1291956001.html https://www2.hm.com/en_in/productpage.1291956001.html
Cotton romper suit,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1284591001.html https://www2.hm.com/en_in/productpage.1284591001.html
7-pack socks,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1174807007.html https://www2.hm.com/en_in/productpage.1174807007.html
10-pack socks,799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0742911025.html https://www2.hm.com/en_in/productpage.0742911025.html
2-piece cotton set,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1218180004.html https://www2.hm.com/en_in/productpage.1218180004.html
Cotton sweatpants,599,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0874390046.html https://www2.hm.com/en_in/productpage.0874390046.html
Cotton muslin romper suit,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1284589001.html https://www2.hm.com/en_in/productpage.1284589001.html
2-pack cotton sweatshirts,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0764758047.html https://www2.hm.com/en_in/productpage.0764758047.html
3-pack wrapover bodysuits,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0701784083.html https://www2.hm.com/en_in/productpage.0701784083.html
5-pack cotton bodysuits,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1159381025.html https://www2.hm.com/en_in/productpage.1159381025.html
7-pack cotton-blend socks,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1301381001.html https://www2.hm.com/en_in/productpage.1301381001.html
2-pack cotton sun hats,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1201012003.html https://www2.hm.com/en_in/productpage.1201012003.html
3-pack wrapover bodysuits,1299,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0701784082.html https://www2.hm.com/en_in/productpage.0701784082.html
4-pack shaftless socks,599,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1216054006.html https://www2.hm.com/en_in/productpage.1216054006.html
2-piece cotton set,1799,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1276997001.html https://www2.hm.com/en_in/productpage.1276997001.html
4-pack ribbed cotton trousers,1499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1246459006.html https://www2.hm.com/en_in/productpage.1246459006.html
2-piece waffled cotton set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.1227624004.html https://www2.hm.com/en_in/productpage.1227624004.html
Ribbed cotton set,999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0867135134.html https://www2.hm.com/en_in/productpage.0867135134.html
5-pack trainer socks,499,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www2.hm.com/en_in/productpage.0943590025.html https://www2.hm.com/en_in/productpage.0943590025.html
Super baggy jeans,2799,https://image.hm.com/assets/hm/7e/95/7e95d4b351122ae19b7e6c0a14735cb8006d3700.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1293059001.html https://www2.hm.com/en_in/productpage.1293059001.html
Printed T-shirt,799,https://image.hm.com/assets/hm/f0/c0/f0c0dd4ccf35b6095471b90b1f03777309e3f1bd.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1281260026.html https://www2.hm.com/en_in/productpage.1281260026.html
Baggy Fit jeans,1999,https://image.hm.com/assets/hm/60/c6/60c61eb00d5cb24dcc088578d495940acf219309.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1075730034.html https://www2.hm.com/en_in/productpage.1075730034.html
5-pack socks,999,https://image.hm.com/assets/hm/a3/59/a359e2cafd62dcfd9fc91c5fe4218db5d6738949.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1266522012.html https://www2.hm.com/en_in/productpage.1266522012.html
Loose Fit Jeans,2999,https://image.hm.com/assets/hm/34/a0/34a0e95ec3455a34b4383a4ea54f43ac342da3c0.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1297711001.html https://www2.hm.com/en_in/productpage.1297711001.html
Cotton jersey pyjamas,799,https://image.hm.com/assets/hm/cf/00/cf007054a402a7c4fa4de591cca4d8a920a87af3.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1134319036.html https://www2.hm.com/en_in/productpage.1134319036.html
Wide-leg track pants,1499,https://image.hm.com/assets/hm/0d/a0/0da0616381db95dcb3e4d370b354612de9764b87.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1281423005.html https://www2.hm.com/en_in/productpage.1281423005.html
Loose-fit scuba T-shirt,799,https://image.hm.com/assets/hm/59/94/5994db5a3704c840574f998a6d5f4a46b82d49ff.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1272885002.html https://www2.hm.com/en_in/productpage.1272885002.html
Wide Leg Cargo Jeans,1999,https://image.hm.com/assets/hm/76/24/7624f04ec4d06f1bc71905144953b90a917e9169.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1296726001.html https://www2.hm.com/en_in/productpage.1296726001.html
Brushed-inside joggers,1299,https://image.hm.com/assets/hm/0e/86/0e86e123f805dafde1e1e7e21cae5fe7bd3f67c0.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1298439053.html https://www2.hm.com/en_in/productpage.1298439053.html
5-pack cotton boxers,1299,https://image.hm.com/assets/hm/d5/27/d527a2d5f3a207871d67e57b2dee792a049f4b9b.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.0561307110.html https://www2.hm.com/en_in/productpage.0561307110.html
Printed cotton T-shirt,799,https://image.hm.com/assets/hm/bc/46/bc4675d77e21ad110f6e2402eabbd9441bb5a918.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1278126009.html https://www2.hm.com/en_in/productpage.1278126009.html
Loose-fit carpenter shorts,1499,https://image.hm.com/assets/hm/8d/e7/8de746593b3f75148449e6283e4d592da6429f7d.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1298642003.html https://www2.hm.com/en_in/productpage.1298642003.html
Sunglasses,799,https://image.hm.com/assets/hm/ba/cd/bacdc8581dd36ee3a898a11dac65fd619ab5f6ae.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1229876002.html https://www2.hm.com/en_in/productpage.1229876002.html
Cotton twill joggers,1799,https://image.hm.com/assets/hm/53/6b/536bef6f9be9f1c836101e1a58646cda041fee4e.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1290048002.html https://www2.hm.com/en_in/productpage.1290048002.html
2-pack wide leg trousers,1999,https://image.hm.com/assets/hm/42/16/4216d45c3cd4a0168ac434dc6d4890e2d9564628.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1281803002.html https://www2.hm.com/en_in/productpage.1281803002.html
Printed jersey top,699,https://image.hm.com/assets/hm/b0/33/b033b00c11b11591a09fed72f3d543d644f4b114.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1263223011.html https://www2.hm.com/en_in/productpage.1263223011.html
5-pack socks,699,https://image.hm.com/assets/hm/96/c5/96c588e21553ec42a602290fe085fc92e2f6a3da.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1270984011.html https://www2.hm.com/en_in/productpage.1270984011.html
Sports jacket with SoftMove™,1999,https://image.hm.com/assets/hm/e7/4f/e74f3d27dc5f8426fee94b78815c848e94c4668f.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1245522001.html https://www2.hm.com/en_in/productpage.1245522001.html
Printed T-shirt,699,https://image.hm.com/assets/hm/65/d2/65d26eecb6bad790d1757eed8b6669aaec53e77e.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1284805004.html https://www2.hm.com/en_in/productpage.1284805004.html
Brushed-inside joggers,1299,https://image.hm.com/assets/hm/71/d9/71d9cb2d06ee8b94351f53266b962cb6a955a25c.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1298439001.html https://www2.hm.com/en_in/productpage.1298439001.html
Loose-fit printed cotton T-shirt,799,https://image.hm.com/assets/hm/1f/32/1f32b70f7eb26e69453d5aa3c7ef49c5ce3aff33.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1303224003.html https://www2.hm.com/en_in/productpage.1303224003.html
Cotton-blend jumper,1299,https://image.hm.com/assets/hm/03/1a/031a8f7ea3f94d7b71fc59263f09e518d5cc93dd.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1290901002.html https://www2.hm.com/en_in/productpage.1290901002.html
5-pack cotton vest tops,1999,https://image.hm.com/assets/hm/39/b1/39b121102b17ecfafc26e7c4873f5f4bc7b31c4e.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.0752652021.html https://www2.hm.com/en_in/productpage.0752652021.html
Cotton twill joggers,1799,https://image.hm.com/assets/hm/98/86/98866b47944baaaf71b60d7d3310ebaea5c27341.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1290048003.html https://www2.hm.com/en_in/productpage.1290048003.html
Cotton T-shirt,399,https://image.hm.com/assets/hm/c5/d4/c5d4c62b469d116fea273f171c86a3a1b482dbea.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.0676207082.html https://www2.hm.com/en_in/productpage.0676207082.html
Brushed-inside joggers,1299,https://image.hm.com/assets/hm/b1/2e/b12e3ee4852a7f92bc490f153b4d17c60cd46497.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1298439054.html https://www2.hm.com/en_in/productpage.1298439054.html
Smocked crinkled trousers,1499,https://image.hm.com/assets/hm/f8/2f/f82f51449808adbf2db02d2949af9a10863f0444.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1281788001.html https://www2.hm.com/en_in/productpage.1281788001.html
5-pack ribbed socks,999,https://image.hm.com/assets/hm/06/cf/06cff8fd4b612bc4ee140925720ce8ef252ef1d5.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1183642002.html https://www2.hm.com/en_in/productpage.1183642002.html
Studded top,399,https://image.hm.com/assets/hm/2e/eb/2eeb8514047a094beeb0977124679d8d03969a2a.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1294214001.html https://www2.hm.com/en_in/productpage.1294214001.html
5-pack cotton vest tops,1999,https://image.hm.com/assets/hm/40/d4/40d4a98949e81e641a3e4457254e2eb7de2cc5b8.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.0752652011.html https://www2.hm.com/en_in/productpage.0752652011.html
Super baggy jeans,2799,https://image.hm.com/assets/hm/f9/e8/f9e8e5ab723ae36e57059e427f2ce7e0f6b77a00.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1293059004.html https://www2.hm.com/en_in/productpage.1293059004.html
Cotton shirt,1499,https://image.hm.com/assets/hm/d5/a1/d5a182bd016dab1561c8481df0a0c63d23e282d9.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1301544002.html https://www2.hm.com/en_in/productpage.1301544002.html
2-pack V-neck crop tops,799,https://image.hm.com/assets/hm/bf/01/bf0126bc01b782323aaad59da0571786c2daf576.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1270328003.html https://www2.hm.com/en_in/productpage.1270328003.html
Smocked peplum top,1299,https://image.hm.com/assets/hm/0e/d6/0ed6259c721a272ea373ed6d4d8c3e88affd4d72.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1281498002.html https://www2.hm.com/en_in/productpage.1281498002.html
5-pack sports socks with DryMove™,999,https://image.hm.com/assets/hm/92/ea/92eadc40963813208a5a28bfcd4c71aad928ee31.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1249580011.html https://www2.hm.com/en_in/productpage.1249580011.html
Zip-through hoodie,1499,https://image.hm.com/assets/hm/f1/f9/f1f96a85a7e5e8e80568f6e193678e3a522a3321.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1260442001.html https://www2.hm.com/en_in/productpage.1260442001.html
5-pack cotton T-shirts,1999,https://image.hm.com/assets/hm/3e/83/3e83cc6c0ae6479e698e711af887ae503eba54a1.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1264904006.html https://www2.hm.com/en_in/productpage.1264904006.html
Flared Leg Low Jeans,1899,https://image.hm.com/assets/hm/e0/ba/e0babae10334c33b444fc2728bc74ed8a9442a25.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1288888002.html https://www2.hm.com/en_in/productpage.1288888002.html
Ribbed cotton dress,599,https://image.hm.com/assets/hm/e6/07/e607a2b7fe56fb56035f757e61d74d92a11142d9.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1273931003.html https://www2.hm.com/en_in/productpage.1273931003.html
Sports top with DryMove™,799,https://image.hm.com/assets/hm/3b/bc/3bbc25af51555e209580a26b61dedf964d5d98e9.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1241504011.html https://www2.hm.com/en_in/productpage.1241504011.html
Hoodie,1499,https://image.hm.com/assets/hm/ab/fb/abfbaa093bf04245d8da33f997f81061d2ccd69f.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1238616034.html https://www2.hm.com/en_in/productpage.1238616034.html
Cotton shirt,1499,https://image.hm.com/assets/hm/76/d3/76d3ed3aa647c919866cb8e15c8481417ae2ec98.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1301544001.html https://www2.hm.com/en_in/productpage.1301544001.html
Wide denim-look trousers,1499,https://image.hm.com/assets/hm/b0/00/b00068785c0440cd56cf443953b66d9a66859dd7.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1263202007.html https://www2.hm.com/en_in/productpage.1263202007.html
Printed cotton T-shirt,799,https://image.hm.com/assets/hm/bc/cf/bccf04251b8c4eebb78df363fe3a52861eb31f60.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1278126010.html https://www2.hm.com/en_in/productpage.1278126010.html
Frayed-edge denim shorts,1499,https://image.hm.com/assets/hm/c6/45/c6451fdb4d7b148ba0c1913f6e588de504129dbd.jpg?imwidth=1536,https://www2.hm.com/en_in/productpage.1265592001.html https://www2.hm.com/en_in/productpage.1265592001.html
